"variable_uri","so_uri","date","value","so_name","rdf_type","experiment_uri","variable_name"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000013","2019-07-31T14:00:00.000+0200","oui (R20, R24)","PMC728.11nax_n23","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000004","2019-08-06T12:00:00.000+0200","oui (R17, R18)","PMC728.11nax_n14","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000008","2019-08-05T12:00:00.000+0200","oui (R14, R17) ","PMC728.11nax_n18","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000008","2019-08-29T18:30:00.000+0200","oui (R14, R17) ","PMC728.11nax_n18","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000004","2019-07-16T18:00:00.000+0200","oui (R17, R18)","PMC728.11nax_n14","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000005","2019-07-29T13:30:00.000+0200","oui (R13,R16)","PCC9432ax_n15","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000019","2019-05-14T12:30:00.000+0200","non","1_PCC9432ax_n23","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000012","2019-08-12T15:30:00.000+0200","oui (R21, R19)","PCC9432ax_n22","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000009","2019-07-10T20:00:00.000+0200","oui (R21, R22)","PCC9432ax_n19","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000009","2019-07-24T16:30:00.000+0200","oui (R21, R22)","PCC9432ax_n19","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
